Date,st601,st604,st605,st606,st607,st608,st609,st610,st612,st613,st614,st615,st616,st619,st620,st621,st622,st624,st625,st626,st627,st628,st629,st630,st633,st701,st704,st706,st710,st715,st722,st725,st726,st801,st802,st804,st805,st806,st807,st808,st809,st810,st811,st813,st814,st815,st816,st817,st818,st820,st821,st823,st824,st826,st827,st829,st830,st832,st833,st834,st866,st902,st903,st904,st906,st919,st920,st925,st927,st1002,st1004,st1005,st1007,st1038,st1054,st1054,st1055,st1057,st1079,
12/30/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7208333333
1/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,5.789041491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875
1/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1458333333
1/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,8.5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2013,15.8,0,4.5,10.6,42,0,5.7,0,0,4.5,2,0,17.1,7,11.49287231,10.8,16.3,0,6.4,0,9.3,0,18,4.328650134,20.3,0,0,0,0,1.2,40.2,3.8,0,0,2.6,2,2.1,0.5,4.2,0,0.3,2.1,0.9,6.8,34.4,3.9,0,0,0,0,4.9,0,30.3,2.148890473,1.371774156,0.8,0,2.3,0,0,1.6,0,15,0,0,10.5,0,0,0,0,0,0,0,5.4,0,0,0,0,0,1.483333333
1/19/2013,0.1,0,25.8,21.4,73.3,15.3,22.2,47.77438066,0,21.5,21.2,0,57.1,17,6.275249297,30.5,8.9,0,0,0,18.5,0,37,20.68132842,12,10.2,11.2,14.6,14,10.9,80.2,17.3,7.5,44.1,21.8,14.6,19.5,8.7,0,0,13.5,17.3,16.2,30.2,0.2,11,0,0,10,23.1273913,8.4,0,15.5,17.70276437,3.869106593,29.2,41.2,20.1,0,0,15.1,9.6,0,10.5,6.4,0,7.4,8.2,10,0,18.8,16.2,17.8,10.2,37.4,37.4,47.4,25.5,12.7,15.87916667
1/20/2013,0,0,0,0,0,0,0,0,0,1,0.5,35.2,0,0,0,0,0,0,0,0,0,0,0,0.961922252,0,0,0,0,0,0,0,0,0,0,4.5,1,1.2,0,0,6.5,0,0,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2.147905359,0,0,0,0,0,0,0,0,0,0.14782939
1/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.63402645,0,0,0,0,0,0,0,0,0,1.109751102
1/23/2013,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2013,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2013,0,0,0,0.2,0,0,0,0,0,0,0,2,0,2,0,2.5,0,0,0,6.3,0,15.1,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.3,0,1.8,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0.1625
2/3/2013,0,0,0,3.5,0,0,1.5,0,0,0,0,0,0,7,0,8.3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1.7,0,3.1,0,0,0,0,0,0,0,0,0,15.4,0.7,0,0,0,0,0,0,0,2,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,25.3,0.4,0,0,2.316666667
2/4/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,9,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1,42.1,0,0,0,4.975
2/5/2013,28,3.5,36.8,7.1,17,0,5.8,0,0,6.5,6,0,0,20,10.08270393,6.5,14.3,5.7,0,39.3,0,25.2,16,6.252494638,17.5,0,0,7,11.5,0,20.2,11.2,9.1,0,4,3,7.8,0,0,8.1,8,16.7,3,35.2,8.6,4.5,0,9.2,2.8,0,9,0,6.5,17.08879566,5.877911633,0,10,6.2,0,0,4.3,0,5,0,0,0,0.2,0,3.5,0,0,2.909285333,4,2.2,0.3,0.3,10.2,12.5,0.5,2.587886889
2/6/2013,0,1.8,4.6,30.5,41.5,1.5,26,4.68376281,0,32,23.4,0,0,15,28.06235079,34.2,39.8,0,0,0,0,0,37.9,30.78151206,13.2,16.4,8.6,4,2.3,0,15.2,36,13.5,1.1,35,27.5,28,0,0,14,14.5,28.8,22.4,5.6,20.6,22.2,0,14.2,10.6,2.267391304,18.3,0,37.7,29.47049791,14.4379468,0,23.1,34.2,0,0,24.6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,11.2,10,2,4.545833333
2/7/2013,0,0,0,1.1,0.5,0,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,0,0,5.2,0,0,2.7,7.8,30.2,1.3,1.9,2,0,0,0,7.5,7.5,1,0,1,4.4,0,0,0,0,0,0,2,7.674608831,1.547642637,0,0,1.4,0,0,0,0,2,2.1,0,0,0,1.3,1.5,0,0,0,0,2.3,0,0,0,5,2.5,0.7541666667
2/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591621437,0,0,0,0,0,0,0,0,0,0.3579842265
2/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32408073,0,0,0,0,0,0,0,0,0,0.6801700304
2/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.25
2/15/2013,1.4,0,0,0,0,0.1,0,0.312250854,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0.1511594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,42.4,0,0,0,3.533333333
2/16/2013,8.5,2.2,13.6,0.1,1.2,12,0,37.47010248,0,0,0,0,0.2,4.3,15.01829326,0,21.3,5.5,6.8,16.3,0,0,0,0,6.5,7,0,4,0,0,0,0.1,0,66.1,18.9,0,0,12.7,0,0,0,0,0,0,1,0,0,0,0,18.13913043,0,15,0,0,0,0,0,0,0,0,0,0,0,2.1,0,30.5,0,0.1,0,12.88743216,0,29.09285333,40,0,35.2,35.2,0,0,0,7.711678562
2/17/2013,12.4,16.6,22.5,9.4,27.5,11.2,18.7,34.97209565,0,25,22,0,0,20.1,30.67116229,36.5,43.5,6.9,8.2,4.7,12.1,0,48.3,24.0480563,0,33.2,0,9,10.1,0,0,32.2,34.4,0,13.2,20.6,27.2,0.9,16.5,0,26.5,30.5,13.4,35.6,28.5,19.2,0,0,8.8,16.92985507,21.5,35,30,31.21007591,6.753349689,45.5,0,25.9,0,0,21.2,0,19.4,28.5,28.3,11.4,19,23,14.5,30.07067503,31.2,4.800320799,6.6,30.2,0,0,60,0,29,17.85712483
2/18/2013,0,12.3,22.1,6.5,14,0,11.8,0,0,36,19.5,0,0,0,0,30.8,0,0,0,0,4.2,0,10.6,34.62920107,13.5,15,0,16.5,29.4,0,0,21.8,28.2,0,0,10.8,21.6,0,15,30.3,11,24.1,9.9,25.2,10.5,17,0,34,6,0,17.3,0,3,24.66107638,21.85270665,13,23.4,21.8,0,0,11.5,0,12.8,20.6,10.2,0,24,9,36,0,0,0,0,7.6,0,0,17.6,0,12,9.145833333
2/19/2013,12.5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.5,0,0,0,0,0,4.7,0,0,0,0,0,10.8,0,0,0,0.4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4708333333
2/20/2013,0,0,10.4,0,7,1,0,3.12250854,0,2,0,0,0,0,8.672535545,0,12.3,0,0,0,0,0,0,1.923844504,3.5,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.511594203,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2013,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,4.8,0.5,3.8,0,0,0,0,30.3,0,0,0,2.7,0,0,2,0,0,0,0,31.00541968,0.9496898,0,1.3,4.9,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2708333333
2/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875
2/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3875
2/24/2013,0,0,5,0,0,2.3,0,7.181769641,0,0,0,0,0,0,0,0,0,15.9,0,12.1,19.1,0,0,0,1.3,1,0,0,0,0,0,0,4.1,0,12.3,0,0,4.2,0,0,0,0,0,0,11.3,0,0,0,0,3.476666667,7.5,1.5,1.6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1.288743216,0,0.2909285333,0.4,1,0,0,0,0,0,0.7491529895
2/25/2013,0,0.6,4.5,13,0,0,7.5,0,0,5,0,0,0,25,0,10.3,0,0,0,0,0,0,0,4.80961126,0,0,0,0,0,0,0,1,0,0,0,4.4,0,0,4.5,0,1,0,4.6,2.1,9.5,1.5,0,0,2,0,0,0,14,0,0.5276054444,0,3.3,0,0,0,5,0,0,1.2,0,0,0,0,0,0,0,1.018249866,1.4,0,0,0,0,2.5,1.5,0.6632604111
2/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1410168381,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.20193451,0,0,0,0,0,0,0,0,0,0,0,0.6750806048
3/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2013,0,0,0,7.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.050483629,0,0,0,0,0,0,0,0,0,0,0,0.1687701512
3/4/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.400644838,0,0,0,0,0,0,0,0,0,0,0,0.2250268683
3/5/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2013,0.6,0.1,0,8.4,19,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,4.5,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.2333333333
3/7/2013,0,0,0,15.5,0,0,1.2,0,0,0,0,0,0,0.3,0,14.8,0,4.5,0,0,1,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,4.590548112,0,0,0,0,0,0,0,0,0,0,0,0.7079395047
3/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,2.5,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2013,0,0,6,0,0,0,3.5,0,0,1.5,0,0,0,2.1,0,8.3,0,0,0,24.4,0,0,0,1.442883378,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0.7,0,0,0,0,0,5.2,8.3,0,0,0,0,0,0,0,15.1,0,0,2.2,23.7,0,0,0,0.3,0,0,0,0,0,0,2.700322419,0,0,0,0,0,0,32.3,32.3,0,0,0,3.895846767
3/10/2013,2.4,0,0,13.5,1.6,0,0,0,0,8.5,0,0,0,3,0,0,0,0,4.2,2,0,0,1.2,8.176339142,0,0,0,0,0,0,0,0,0,0,0,12.5,5.8,6.3,0,0,0,0,8.9,10.3,0,0,0,0,10.2,0,17.2,5,0,0,0,11.4,2.1,7.6,0,0,14.8,0,0,0,0,0,0,8.100967257,0,4.295810718,0,0,0,0,0,0,28.2,3,0,3.312365749
3/11/2013,0,2.4,0,0.1,17.8,2,0,6.24501708,0,10.5,9,0,0,0,17.7681216,0,25.2,0,0,0,0,0,0,10.10018365,0,0,0,0,0,0,0,0,2.7,0,11,1.4,1,0,0,25.4,7.5,0,1.1,0,0,6,0,97.6,2,3.023188406,3.2,0,0,0,47.67578061,0.6,4.5,3.7,0,0,0,0,0,0,5.7,25.5,0,0,2.7,0,0,4.945785066,6.8,3.2,0,0,0,25,2.2,3.535241044
3/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
